content,polar
  假 和尚 搂 女子 这种 人 禽兽 不 知道 他 把 他 妈 咋 教育 他们 的,-1
  假 和尚 搂 女子   哇 唔   这   个   够   劲   爆  ,1
  假 和尚 搂 女子 阿弥陀佛 我 佛慈悲 对 这 等 以 佛祖 名义 到处 招摇撞骗 之 徒 还是 让 他们 早升 极乐世界 到 佛祖 脚下 洗 清罪 过,-1
  假 和尚 搂 女子 这些 大 骗子 真 想 一个 巴掌 扇 死 一个,-1
  假 和尚 搂 女子   真 和 尚 也 没 几 个 好 东西 ·,-1
  假 和尚 搂 女子 这 世界 越 来 越 奇怪 了,-1
  假 和尚 搂 女子 你们 真 强悍,-1
  假 和尚 搂 女子 呵呵   现在 和尚 太 疯狂 了   我 也 想 做 和尚,-1
  假 和尚 搂 女子 牛   现在 和尚 的 文化 高 待遇 好 还有 假 打 的 了,-1
  假 和尚 搂 女子 很 开放,-1
  假 和尚 搂 女子 这 两 家 伙 太 嚣张,-1
  假 和尚 搂 女子 欠揍   找什 么 刺激 不 好 偏偏 假扮 和尚   他 是 恶魔 的 子弟 破坏 佛门 形象 堕 阿鼻地狱   人 渣,-1
  假 和尚 搂 女子 说 个 直接 点 的 和尚 与 妓女 有 得 一 比   妓女 再 怎 么 说 也 是 辈 自己 的 本事 去 挣钱 虽说 有 违道德 但 怎 么 说 也 是 自食其力   而 和尚 呢 一天到晚 宝相 威严 一 张 破 嘴愚 昧 了 多少 人 的 思想   在 某 方面 还 不 如 妓女   我 鄙视 这些 人   社会 的 蛀虫,-1
  假 和尚 搂 女子 太 牛 了 竟然 冒充 和尚 泡妞 这 还 像 话 吗   这 简直 是 太 快张 了,-1
  假 和尚 搂 女子 假 和尚 是 挂羊头卖狗肉,-1
  假 和尚 搂 女子 有 辱 佛门,-1
  假 和尚 搂 女子 这 是 对 佛 的 不 尊重 你们 都 会 下地狱 的,-1
  假 和尚 搂 女子 净 他 妈扯 淡,-1
  假 和尚 搂 女子 嗨 世风日下 人心不古   那 女子 也 有 点 贱 非 同 流即 同伙 抑或 脑残 傻 呆加无知,-1
  假 和尚 搂 女子 和尚 也 是 男人 嘛 只 不 过 他们 也 太 不 注意 形象 了,-1
  假 和尚 搂 女子 伤风败俗 不 管 如 来 佛祖 如何 处置 你 不 过 先 让 警察 叔叔 先 处理 你们 如果 是 假 和尚 的 话 那 么 你 假冒什 么 不好 为 啥 假冒 个 和尚 那,-1
  假 和尚 搂 女子   该 你 披 着 人皮 不 扮 人事,-1
  假 和尚 搂 女子 这 两 个 花 和尚 真是 牛人,-1
  假 和尚 搂 女子 还 真 恶心,-1
  假 和尚 搂 女子 真 可恨,-1
  假 和尚 搂 女子 牛b   哥们 开挂 了,-1
  假 和尚 搂 女子 和 尚 不 守佛门 清规戒律 荤 的   一塌糊涂 什 么 心态 如此 招摇 有 辱 佛门 净地 我 佛慈悲 也 不 会 任 由 俩 假 和尚 玷污 佛教 形象 的,-1
  假 和尚 搂 女子 为 了 出名   那 也 太 傻冒 了 哈哈,-1
  假 和尚 搂 女子 真 TM 不 要 Face,-1
  假 和尚 搂 女子 这 和 尚 真 有 种 //   不 会 是   黑社会 的 和尚   如果 和尚 都 有 一个 黑社会 集团 那 可 牛 了 憨笑,-1
  假 和尚 搂 女子   这 年头 和尚 也 潇洒,-1
  假 和尚 搂 女子 真 不 要 脸   毁坏人 家 和尚 的 名誉 包,-1
  假 和尚 搂 女子 太 搞 笑 啦   什 么 时代,-1
  假 和尚 搂 女子 这 两 头 猪动 了 凡心 佛主 一定 会 把 他们 收 走 的 阿弥陀佛,-1
  假 和尚 搂 女子 这 世道 太 乱 了,-1
  假 和尚 搂 女子   当今 这 社会什 么 都 有 假 的   连 行善 积德 的 和尚 都 拿 来 假 真是 有 辱 中华民族 的 之 传统 美德   此 等 人 应 鄙视   口殊 笔伐 之   白眼,-1
  假 和尚 搂 女子 操 你 妈 狗日 的 败类,-1
  假 和尚 搂 女子 真是 2 头 烂 驴   想想 出名 也 不 要 这样,-1
  假 和尚 搂 女子 也 太 不 是 人 了   无耻,-1
  假 和尚 搂 女子   丢人,-1
  假 和尚 搂 女子 无 信仰   无畏 惧   的 人 真 恐怖   堪 比 畜生,-1
  假 和尚 搂 女子 这 世道 太 那个 了,-1
  假 和尚 搂 女子 年轻 的 那个 家 伙 太 牛 了,-1
  假 和尚 搂 女子 垃圾 和 尚,-1
  假 和尚 搂 女子 可 恶 尤其 是 那 俩 女 的 感到 恶心,-1
  假 和尚 搂 女子 可以 再 恶心 一点 吗 特别 那 俩 女人 污点,-1
  假 和尚 搂 女子   伤风败俗,-1
  假 和尚 搂 女子   那 么 猖狂,-1
  假 和尚 搂 女子 这些 和尚 迟早 要 遭 天打雷劈 的........,-1
  假 和尚 搂 女子 现在 和尚 也 疯狂 牛 逼,-1
  假 和尚 搂 女子 花 和尚 还 俗,-1
  假 和尚 搂 女子   现在 这个 社会 太 多 假货 了,-1
  假 和尚 搂 女子 这 世道 都 疯癫 了 怎 么 出 名怎 么 来 真是 无耻 拿 宗教 来 说事 造势 真 应该 下地狱 中国 人 就是 太 多 人 没有 信仰 所以 活 得 恬不知耻,-1
  假 和尚 搂 女子 好   牛   插,-1
  假 和尚 搂 女子 .. 和尚 都 这 么 奔放 了,-1
  假 和尚 搂 女子 秀逗 了,-1
  90 后 当 教授 无 语 中   不 过 不 错哦   90 后 的 人才   可爱,1
  90 后 当 教授 也 太帅 了,1
  90 后 当 教授   大哥 你 终于 为 咱 90 后 争 口 气 了 你 是 最 棒 的,1
  90 后 当 教授 厉害 呀 我们 九 零 后 不 只 是 大 家 说 的 那 么 一文不值 的 只是 一 少部分 而已 不 能 一概而论 几 零 后 也 有 那种 一文不值 的 人 渣,1
  90 后 当 教授 人才   p献花,1
  90 后 当 教授   鄙视   鄙视   鄙视,-1
  转圈 90 后 当 教授 天才 人 家 妈妈 是 怎 么 把 他 生 下 来 的 呢   要是 以后 我 家 宝贝 也 这 么 聪明 就 好 啦,1
  90 后 当 教授 刘路 太 牛乐 了,1
  90 后 当 教授   牛人 天才,1
  90 后 当 教授 好 有 潜力,1
  90 后 当 教授 太 神 了 不 愧为 数学 奇才,1
  90 后 当 教授   他 很 厉害   确实 是 人才 呀,1
  90 后 当 教授   英雄 出 少年,1
  90 后 当 教授 厉害 呀 孩子 吃 啥 长大 的 呢,1
  90 后 当 教授 牛A 和 牛C 之间,1
  90 后 当 教授 人 家 有 这个 能力 呗 加油,1
  90 后 当 教授   惊讶   羡慕,1
  90 后 当 教授 不拘一格 降 人才   校方 做 的 好,1
  90 后 当 教授 哇 了不起   佩服,1
  90 后 当 教授 刚 还 看 了 直播 不 错 这 小伙子 有 前途,1
  90 后 当 教授 人才 90 后 的 天才吖,1
  90 后 当 教授 有志不在年高 有 水平 就 可以,1
  90 后 当 教授   哇     羨慕,1
  90 后 当 教授 厉害   只 有 羡慕 嫉妒 了,1
  90 后 当 教授 但愿 比 陈景润 更加 乐观 宽广 智慧 体健 现实   强   饭,1
  90 后 当 教授 吃 屎,-1
  90 后 当 教授 江山 代 有 人才 出 天才,1
  90 后 当 教授   能人,1
  90 后 当 教授 既然 是 奇才 那 么 当 教授 也 不 算 超 范围,1
  90 后 当 教授 瞬间 发现 自己 那 点 出 息息相,-1
  90 后 当 教授 真 牛 呀,1
  90 后 当 教授 谁 家 的 孩子 太 厉害 了,1
  90 后 当 教授 奇迹,1
  90 后 当 教授 正 教授级 研究员   强,1
  90 后 当 教授 真 给 我们 长 脸,1
  90 后 当 教授 恩   很 强大,1
  90 后 当 教授 各 有所 能 不 得 不 服,1
  90 后 当 教授 强 哥 很 佩服 他,1
  90 后 当 教授 数学界 的 天才   终究 努力 比 运气 多 些,1
  90 后 当 教授 有 才,1
  90 后 当 教授 有 才 有 德 有 何 不 可,1
  90 后 当 教授 应试 教育 下 培养 出 来 的 傀儡,-1
  90 后 当 教授 人才   21 世纪 最 缺 的 就 是 人才   值得 提倡   有 本事 不 论 男女老幼   上 到 99 下 到 刚 会 走 都 可以,1
  90 后 当 教授 校长 有 远见,1
  90 后 当 教授 现在 的 教授   真是 越 来 越 不 值钱 了   真 的 要 怀疑 一下 他 的 含金量 了,-1
  90 后 当 教授 人才辈出 的 年代,1
  90 后 当 教授 挺 精神 的 嘛 希望 别称 书呆子or 精神病,1
  90 后 当 教授 太 聪明 了 一定 是 神童   强,1
  90 后 当 教授 好事 不拘一格 降 人才,1
  90 后 当 教授 很 佩服 这个 小伙子,1
  90 后 当 教授   强   强,1
  90 后 当 教授 挺牛 的 希望 继续 牛 下去,1
  90 后 当 教授 牛   强,1
  90 后 当 教授 支持 他 他 算是 我们 九 零 后 的 榜样   至少 他 证明 了 九 零 后 不 全 是 脑残   对于 九 零 后 的 那 几 颗 老鼠屎 道德 我 表示 排斥,0
  90 后 当 教授 牛人,1
  90 后 当 教授 挺 好 的,1
  90 后 当 教授 有志不在年高,1
  90 后 当 教授 真正 有 才能 的 人 是 可以 的,1
  90 后 当 教授 中国 需要 这样 的 人才,1
  90 后 当 教授 像 这样 的 九 零 后 实在 是 太 少 了 很 不 错   其实 年龄 不 是 问题 关键 是 他 是 否 真 的 有 这个 实力,1
  90 后 当 教授 这个 不 错哦,1
  90 后 当 教授   太 厉害 了   不 得 了,1
  90 后 当 教授 有 能力   没什 么 不 可以   人才 ～,1
  90 后 当 教授 好 厉害   强,1
  90 后 当 教授 学无 前后 达者 为 师 佩服   文科 类 就 绝出 不 了 这 么 年轻 的 教授,1
  90 后 当 教授 是 个 人才,1
  90 后 当 教授 老师 早上 训 了 我们 一 顿话 就 把 刘路 搬 出 来 了 厉害   刘路 替 你 感到 自豪 真 不 知 你 这 一路 是 怎 么 走 来 的 佩服,1
  90 后 当 教授 有 才 能人 非 一 般 人 不 能 比 的   呵 赞 一个 先   希望 心理 素质 跟 知识 能 划上 等号,1
  90 后 当 教授 真 棒,1
  90 后 当 教授 我们 九 零 后 得 就 是 霸气   厉害,1
  90 后 当 教授 这 么 厉害 强,1
  90 后 当 教授 人才 强,1
  90 后 当 教授 相当 的 牛皮 哈,1
  90 后 当 教授 扯 得 很,-1
  90 后 当 教授   lQ 也 太 高 了 还 让 我们 怎 么 活,1
  90 后 当 教授 佩服 那个 把 人生 规纳 的 如此 敞亮 的 刘路   咱 90 后 的 骄傲,1
  90 后 当 教授 很 厉害 哥们 佩服,1
  90 后 当 教授 牛 奔,1
  90 后 当 教授 多 好   不 要 挑 刺 了 祝福 他,1
  90 后 当 教授 这 是 实实在在 为 人类 进步 作出 贡献   祝贺 佩服 崇拜   前途无量 继续 努力   灯笼   强   鼓掌,1
  90 后 当 教授 数学 之 奇才 国 家 之 栋梁 真 乃 未 来 之 希望 民族 之 骄傲 华夏 一 能人 也 如此 年轻 有 为 志士 国 家 愈 多 愈善 则 国 可 强大 华夏 亦可 繁荣昌盛,1
  90 后 当 教授 人才 佩服,1
  90 后 当 教授 真是 天才   值得 大 家 支持,1
  90 后 当 教授 强大 的 孩子 ...   围观 一下,1
  90 后 当 教授   當 叫 獸,-1
  90 后 当 教授 中国 人 了不起   强,1
  90 后 当 教授 青出于蓝胜于蓝 祖国 的 未 来 后继有人 了 很 好 呀······,1
  90 后 当 教授 哇 好 厉害 切 有什 么 厉害,-1
  90 后 当 教授 这 真 不 是 一 般 人 数学 那 玩意 没 天 分 真 不 行,1
  90 后 当 教授 没 办法 脑子 好,1
  90 后 当 教授 有 实力,1
  90 后 当 教授 真是 长江后浪推前浪 一 浪 把 他 打 在 教授 的 位子 上,1
  90 后 当 教授 人 家 有 这个 水平 不 服 不 行,1
  90 后 当 教授 只 能 说是 天才,1
  90 后 当 教授 人才 ￣￣   人 都 是 一个 脑袋 怎 么 有 的 人 脑袋 就 那 么 聪明 有 的 就 傻 得 连 自己 是 谁 都 不 知道 ￣￣,1
  90 后 当 教授 如此 能人 当之无愧   刘路 挺起,1
  90 后 当 教授 中 南 大学 哗众取宠 拔苗助长,-1
  90 后 当 教授 后生可畏 呀   社会 发展 必须 要 有 后启之秀,1
  90 后 当 教授 真 有 本事,1
  90 后 当 教授 对 呀 都 是 一 群 傻逼,-1
  90 后 当 教授   火 了   现在 牛 了   不 知道 以后 会 不 会 也 乱 搞   是 人才 是 蠢 才   以后 就 知道 了   九 零 后 本 来 就 很 疯狂   大 家 又 不 是 不 懂,-1
  90 后 当 教授 额 榜样,1
  90 后 当 教授 嗯嗯 支持 支持,1
  90 后 当 教授 像 刘路 学习,1
  90 后 暴打 老人   中国 教育 的 失败 很多 人 都 看到 了 可 为什 么 没 人 管 呢   为什 么 没 人 站 出 来 和 国 家 说 呢   一个 国 家 经济 出 了 问题 没关系 可 要 是 思想 出 了 问题 就 不 好 办 了,-1
  90 后 暴打 老人 90 后 怎 么 的 你们 70 60 50 就 好 了 吗   说话 之前 考虑 清楚 在 说 别 搬 了 石头 砸 自己 的 脚   你 敢 说 你们 老人 就 都 是 好 东西 吗 敢 说 你们 的 孩子 孙子 是 畜生 么 都 是 90 后   什 么 东西 别 一 改 而 论   你们 老人 活 的 就 为什 么 总 出现 小三 90 后 最 起 码活 的 真实   不 虚伪 你们 敢 么 不 敢 别 站 着 说话 不 腰 疼,-1
  90 后 暴打 老人 我 承认 我 也 是 90 后 看到 这个 新闻 真 的 挺 让 我 震惊 的 .先 是 杜甫 被 恶 搞 接着 再 发生 这样 的 事情 中国 5000年 的 历史 文化 到 了 我们 这 一 代 还 能 剩 多少 是 传统 还是 传承   统 则 灭绝 承 则 光大   套用 本山大叔 的 一 句 话 同 是 生活 在 一个 年代 的 人 做人 的 差距 怎 么 这 么 大 呢. 撇嘴,-1
  90 后 暴打 老人 真是 神马德行,-1
  90 后 暴打 老人 也 不 知道 是 哪家的 畜牲   真 TMd遭罪 肯定 不 得 好 死,-1
  90 后 暴打 老人 小心 打雷 人 在 做天 在 看   举头 三 尺 有 神明   小心 你们 遭报 应,-1
  90 后 暴打 老人 一 群 不 懂事 的 傻孩子 现在 的 社会 啥 事 都 有   这些 孩子 还 真是 不 懂事 呀   抠 鼻,-1
  90 后 暴打 老人 网络 上 写 的 太 夸张 了 他们 打架 他们 不 对 你们 上传 议论 就 对 了 吗   有 木 有 想 过 这 曝光 后 他们 以后 怎 么 办,-1
  90 后 暴打 老人 操 你 妈   这 两 2 B   滚 出 来 死,-1
  90 后 暴打 老人 人面兽心   t 无 语,-1
  90 后 暴打 老人   打 得 好   加油   有些 老头 就 是 不 要 脸   可爱,0
  90 后 暴打 老人 子 不 教 父 之 过,-1
  90 后 暴打 老人 太 不 尊敬 老人 了 自己 也 会 老 什 么 90 后 呀.,-1
  90 后 暴打 老人 90 后 又 多 了 些 标签 不 能 一竿子打翻一船人 也 不 能 针对 难道 80 70 就 没有 打 老人 的 人 只是 非 要 区分 换 非 要 针对 90 后,0
  90 后 暴打 老人   拖 出去 开车 轧会 再 挂 起 来 喂 狗,0
  90 后 暴打 老人 虽然 不 能 一棍子 打 一 批 人   但是 这样 的 事情 希望 越 少 越 好,0
  90 后 暴打 老人   应该 得到 惩罚 没 良心 的 东西 被 狗 吃 了,-1
  90 后 暴打 老人 一天到晚 的 就是 没事 瞎 得 瑟   一 人 一 句 对 不 起 的 事,-1
  90 后 暴打 老人   就 是 因为 这样 的 败类 玷污 我们 90 后   社会 的 渣子 人性 的 泯灭,-1
  90 后 暴打 老人 公德 丧失   这 是 教育 的 失败,-1
  90 后 暴打 老人 教育 的 失败,-1
  90 后 暴打 老人 那些 男 的 太 没 教养 了,-1
  90 后 暴打 老人 太 让 人 心寒 了,-1
  90 后 暴打 老人 在 旁边 看 的 那些 人 也 不 是 东西   鄙视,-1
  90 后 暴打 老人 丢 我们 常州人 的 脸,-1
  90 后 暴打 老人 还是 人 不   还是 90 后 不   真 不 要 脸   装 逼 个 p,-1
  90 后 暴打 老人 晚上 在 电视 里 看到 90 后 那 人 还 不 觉得 他 的 行为 有什 么 不 对 我 觉得 这 点 不 太 好 上学 老师 还是 在 家家 长 没 教育 好,-1
  90 后 暴打 老人 敬重 的 家长 们 自己 再 辛苦 也 要 抽 时间 多 跟 孩子 交流 学校 的 那些 老师 有 多少 个 模范 的 还 记得 中学 的 政治 老师 课堂 上 满嘴 脏话 中国 的 教师 行业 该 整顿 一下 了 悲剧 的 90 后 成 了 替罪 羊 归根结底 家 庭 学校 社会 连 一 小 部分 都 算 不 上 与其 指责 不 懂事 的 孩子 不 如 反思 一下 中国 的 青少年 怎 么 了,-1
  90 后 暴打 老人 中国 人 的 道德底线 已经 突破,-1
  90 后 暴打 老人 记得 前 一阵子 看 过 一 段 视频 国外 的 几 个 持枪 抢劫 的 男 青年 被 一 位 白发苍苍 的 老太太 追 打 结果 抢劫 未果 这 足 矣 证明 连 抢劫犯 都 知道 尊老爱幼 不 欺负 弱小 这 帮 九 零 后 连 流氓 都 不 配当   气愤   肇事 孩子 父亲 致歉 都 是 父亲 惯 的   坑 爹,-1
  90 后 暴打 老人 古人 说 过 子 不 教 事 出 必定 有因 他们 何尝 又 不 是 受害者,0
  90 后 暴打 老人   素质 教育 人们 一直 在 呼吁   可 当 教学 成绩 成为 衡量 一个 学校 或者 一个 老师 教学 水平 高低 的 标准 时 素质 教育 显得 如此 的 苍白无力   为什 么 人 的 诚信度 越 来 越 低   为 了 金钱 可以 肆意 践踏 做人 的 道德底线   为什 么 在 需要 援助 的 弱者 面前 很多 人 成 了 旁观者   这 是 教育 工作者 的 耻辱,-1
  90 后 暴打 老人 他 父亲 出 来 道歉 算 个 P   要 他们 两 个 小 瘪 三 自己 出 来 道歉,0
  90 后 暴打 老人 为什 么 要 挂 上 90 后   流汗,0
  90 后 暴打 老人   在 这个 时代 里 很多 人 都 变成 魔鬼 了,-1
  90 后 暴打 老人 人 与 动物 最 大 的 区别 是 会 脸红   中国 的 官员 专 家 叫兽 和 奥巴马 一样 都 不 会 脸红 可 奥巴马 是 黑人 可 你 呢,-1
  90 后 暴打 老人 搞 不 懂,0
  90 后 暴打 老人 这 孩子 没 救 了   发怒 这样 的 家长 也 太 悲衰 了 什 么 叫 老人 欺负 你 家 孩子 唉只华 五千 年 的 美德 去 那里 了 要是 现在 的 90 都 这样 那 以后 这 社会 真 的 没救 了 看 着 老人 的 眼泪 真 的 很 难 过,-1
  90 后 暴打 老人 看看 中国 教 出 了 什 么 人 教育 当 以 德 为 先 教书育人 当 以 学会 做 了 为 现 不 要 教 一 堆 败类,-1
  90 后 暴打 老人 这 绝对 不 是 人 所 能够 干 得出 来 的 事 这个 90 后 是 一个 十足 的 畜生 这 是 他 对 伦理 道德 的 公然 挑衅   实在 可恶 可恨   没有 老 来 哪 有 小 人生 苦 短 殊 不 知 你 也 有 老 的 一 天 现在 全 社会 都 在 提倡 爱护 老人 善待 老人 可 你 却 敢 冒天下 之 不 韪   可谓 道德 之 败坏 人品 之 恶劣 天地 可 鉴,-1
